187.954395283	-420.26344079	C0	363.500029633	1381.51958887
412.93210202	-474.741269622	C0	384.505488992	1463.72587183
268.905412135	-248.4862755	C0	173.720175337	1217.11275092
437.939167233	-310.828835198	C0	232.485367318	1309.32794207
378.61779119	-381.950422638	C0	288.008841925	1366.04319499
436.037924257	537.83651254	C1	638.833964191	526.25983546
178.920003488	256.360328303	C0	391.411119836	705.64140052
308.131331678	148.007573621	C0	247.009868094	832.855004381
321.4784343	577.106325019	C1	673.032849367	431.726142272
388.90796496	45.7175039223	C0	146.060173076	952.289437706
467.722387603	79.5292423655	C0	210.306371411	945.822508971
358.232628937	677.013396529	C1	772.336031455	368.771656781
519.711557176	-9.78189586585	C0	189.309816213	1048.08541394
230.030155999	-190.946127825	C0	154.074355441	1155.71671108
275.524895847	-253.057687264	C0	174.813418072	1222.46770961
312.954994552	425.668852446	C0	522.329523531	567.3137969
404.589817035	-211.235877596	C0	127.813174805	1204.65497552
494.151737676	-456.160157755	C0	388.29853145	1464.06728932
214.292059096	-166.650289951	C0	154.046728884	1130.12793259
208.634891527	326.564504031	C0	445.166246227	639.073118088
251.68212269	-392.392348037	C0	313.206504375	1358.30884412
365.689228643	403.358405619	C0	498.867276286	607.583438253
498.466069167	-975.197727111	C0	892.213349861	1971.25487928
441.662888511	-326.354338807	C0	248.286165713	1325.29314858
182.008688434	-389.410543135	C0	339.121216996	1350.42328628
287.23110963	-152.519471438	C0	85.5457621532	1124.47085422
351.489407436	-111.219517718	C0	15.9469306754	1095.31808254
437.313016178	715.552078464	C1	815.440019361	399.26264602
262.680430326	-503.858906978	C0	417.969108729	1470.31642173
317.748307926	-584.63812457	C0	490.466860147	1556.72569233
251.774791329	-251.666553693	C0	185.102466636	1218.31700501
345.440277944	-91.6141435629	C0	6.50725247078	1074.88087238
467.546359718	306.908735797	C0	418.793894547	738.86186948
474.169756879	-604.950122799	C0	524.37931843	1603.88566324
405.044422112	620.93901232	C1	718.276299565	441.817286883
317.592949996	-54.6039726195	C0	52.5224489801	1033.06294964
312.782192359	-586.012566187	C0	492.196969627	1557.47100095
258.589106422	292.477780021	C0	398.580682665	681.139474707
494.231528163	-789.840070304	C0	709.206015198	1788.78442334
448.729649187	7.43247588273	C0	141.912538538	1006.92097806
379.754251646	352.228256705	C0	448.450163925	660.097964758
345.158890823	255.939960492	C0	351.272435153	738.440446671
355.853710129	418.059851312	C0	513.371593977	590.175986117
415.47433247	466.616879926	C0	565.612217045	574.09536166
371.924961556	-239.337326715	C0	145.58935903	1224.88942688
335.580232699	617.685029941	C1	713.134698246	403.522950334
414.673560058	-14.9221572966	C0	102.648984938	1017.75460811
473.216275397	-196.496343492	C0	158.827452761	1208.50240056
343.936152744	-355.421619693	C0	260.225488034	1333.77441611
305.067421272	-267.975352148	C0	178.644428321	1241.29489771
340.241992673	43.8053812214	C0	139.493403603	941.637546525
363.685153999	-645.098164058	C0	549.961865208	1622.94144676
382.05812763	20.8616653575	C0	120.278153295	974.313963192
355.321348098	-697.066455033	C0	601.796365899	1673.15513754
258.594376907	190.812175685	C0	300.594087348	780.989939459
238.715087131	370.350845527	C0	478.940799552	600.87107118
418.327450294	215.252486155	C0	317.794130295	801.447428148
261.712354098	183.715555202	C0	292.884192845	788.526133905
476.593324568	403.785176846	C0	514.678524114	659.679554347
404.474803084	187.996187301	C0	288.321105921	821.951481901
57.2456126547	-326.526107181	C0	373.701365506	1287.77321829
169.563758005	77.3534145505	C0	250.311016184	883.612566627
214.80268305	-201.050644856	C0	172.291802692	1164.45608111
347.302656012	126.97408874	C0	222.288775371	862.786082036
225.321915487	-31.9490884216	C0	140.568243733	997.034226159
211.665516968	-369.421801452	C0	307.427422709	1332.13641223
423.688373458	352.99250842	C0	454.164596599	677.817368917
449.016186562	-95.2814660111	C0	98.2042634184	1104.64462923
405.389495882	-87.0606993765	C0	55.1940503752	1084.56293255
205.601418512	620.847914431	C1	730.708754728	349.118444351
276.251278104	688.867963828	C1	787.691737214	311.952770014
329.7413947	-97.0869793731	C0	21.1472730345	1077.08701848
249.59554513	-2.37578368379	C0	137.394492086	970.535115302
391.695623119	418.449499653	C0	515.360700976	604.962719538
253.743527005	286.777590514	C0	394.202502626	685.771869347
398.740723331	128.035438111	C0	228.407693248	876.654716405
417.113132141	46.5526159452	C0	156.570503487	959.800731447
418.255888246	56.4892404609	C0	166.086456058	950.708799488
259.530695582	166.58198676	C0	277.322232552	805.014554921
186.884241866	-430.213172757	C0	372.891185586	1391.40702995
313.726304382	300.803226703	C0	397.822571732	686.355837112
283.429199816	-201.184739261	C0	125.517990253	1172.09396709
393.484215024	-95.6024710467	C0	42.6734579431	1089.77523442
253.640092222	-377.396085046	C0	298.375450295	1343.57389266
335.391095443	-562.339584639	C0	467.307107996	1536.96529872
542.96750002	71.1310942309	C0	254.202168774	983.473241517
316.285809963	-983.481297391	C0	888.865113428	1952.88404979
427.475889183	521.548653412	C1	621.581505454	534.453289314
261.783274055	483.749635112	C1	585.84085492	496.185645252
247.55909536	-504.061239507	C0	421.613019242	1469.14171402
429.728806564	503.05279876	C1	603.521640667	550.974522333
421.48903367	-498.81214485	C0	409.667925187	1489.02320572
384.724665109	129.060735444	C0	226.896393807	871.343845794
376.870758146	-181.853541629	C0	90.4037149593	1169.75073184
333.924000394	116.254742409	C0	212.214759581	869.769833319
437.153598253	251.91621076	C0	357.777785317	774.992508447
208.928372422	-25.7317275492	C0	158.015428948	989.265261544
342.482435397	-283.57202095	C0	188.469189263	1262.73385499
501.177387757	-324.043788857	C0	273.750704875	1338.7053126
516.208383131	33.658827125	C0	209.721270436	1006.66069378
530.006753616	-125.161156525	C0	181.667975614	1159.22747174
294.762153737	-322.858316071	C0	234.372113527	1294.17791931
339.708947657	-381.90762892	C0	286.835614679	1359.21073391
274.017528616	-286.752605868	C0	206.292179207	1255.71666166
240.177463691	170.071381823	C0	287.497906524	798.468766876
260.952847328	380.656209296	C0	484.351708267	595.584031942
400.936976209	-347.062212691	C0	256.716354048	1336.28622078
203.469667205	436.332050488	C1	551.659803541	529.720620666
363.60239625	-472.313457916	C0	377.243366832	1452.3090127
276.823228413	-28.0091113389	C0	100.003195921	999.819899423
282.79202156	783.691578103	C1	881.606499881	238.792716377
325.000511799	-390.285293711	C0	296.125364284	1365.20892867
248.649932011	-23.8950170062	C0	124.6350091	991.747940666
341.383049566	226.552062912	C0	321.977136036	765.403984408
347.784472871	130.17130618	C0	225.478616091	859.827605808
361.892785232	12.0762407144	C0	107.933533436	977.626037199
496.027953958	-721.987870548	C0	643.305289947	1722.87057536
428.542124128	-246.716963055	C0	170.214636596	1244.86260122
150.950665554	73.1857530712	C0	261.395458392	886.958139616
305.868485308	422.222906617	C0	519.457794313	568.217993306
354.776380555	-289.249153024	C0	194.002679675	1270.52468908
209.318076967	-261.666981076	C0	218.409733745	1224.48039647
268.263771346	-860.880075983	C0	770.030505268	1826.44769176
405.631526337	-195.864064444	C0	114.546662447	1189.96798022
236.119191549	891.784561726	C1	993.712564165	133.325116437
314.204446985	30.5317347723	C0	131.036092179	948.920581886
231.005657289	-474.580015557	C0	397.764685143	1438.415255
272.498820084	196.545125304	C0	302.157115547	777.928289913
282.936499228	-210.434974274	C0	133.664253751	1181.18853872
505.441025441	-293.929565708	C0	251.732068436	1311.09911259
342.61751596	193.313122843	C0	288.716418476	797.638790262
367.57960944	-1085.65680907	C0	990.511758952	2060.07401501
310.329720566	-928.033921294	C0	833.73033374	1897.11911069
235.579325613	159.726685272	C0	279.840174679	808.03697128
529.545722512	-309.346701176	C0	278.86794951	1333.03007269
415.238741664	0.276160912399	C0	115.252460689	1003.37609248
319.955973214	1.78751564827	C0	101.860435126	978.233844776
314.983695894	-1.27557193739	C0	100.607194474	980.239072358
344.992096259	-446.739944256	C0	351.501142636	1424.05923302
358.738152164	-616.7292447	C0	521.502498341	1594.15202681
340.440803355	-555.406824694	C0	460.236708037	1530.81491712
320.716156053	-710.771852921	C0	616.220235307	1682.27607203
411.919416711	-25.2327048025	C0	92.960894261	1026.84926996
309.575016638	265.824711422	C0	363.458580085	718.901172202
248.981530969	312.510561045	C0	420.319244139	659.603724752
283.077860675	-873.398324844	C0	781.053878511	1840.16834806
518.793511863	551.490608592	C1	668.235788539	569.691329888
316.449386049	-526.165158039	C0	432.246208031	1498.56839597
270.611263213	-608.29878789	C0	519.242964561	1575.03649967
500.178530579	519.579536431	C1	632.748940727	580.660139193
358.852674203	-146.275874647	C0	51.6189944558	1131.13901214
303.951105273	580.340292849	C1	677.250436861	420.97000881
274.332651933	-192.121998156	C0	123.394079311	1161.8863549
264.553169212	306.845793985	C0	411.280128656	668.324775841
515.887996655	-144.397368885	C0	172.226420286	1172.4222074
325.700395562	-221.23267635	C0	128.424709884	1198.43210659
553.31931775	489.790414821	C0	619.132302549	638.24578179
325.671778167	-247.502502811	C0	154.277642247	1224.32066713
323.953377506	457.71917479	C1	553.658011545	541.275415289
445.433238936	718.586413304	C1	819.355296013	403.900588923
425.928249272	420.17608866	C0	520.907517962	619.511528491
268.389064696	-67.8302637455	C0	86.8757684137	1037.94688251
287.962303182	-41.4765432316	C0	82.7383728598	1014.89467411
405.486544258	-679.876315614	C0	587.140528471	1663.96373048
377.752201371	213.074323902	C0	309.535902815	789.374938203
302.672257098	72.5881378346	C0	174.641015162	905.402337253
523.048098647	316.205307378	C0	446.084304155	758.534899693
292.1940939	-71.8581194007	C0	63.1265526186	1045.55909396
259.328953472	-106.041173627	C0	92.1129000252	1074.5853144
512.223921886	13.1123436182	C0	194.433144384	1024.06493637
450.148659715	758.155364262	C1	859.204067695	385.619808829
427.415706659	492.546486809	C1	592.803786824	558.44103171
198.336071236	608.310132009	C1	719.929015869	359.673780843
385.910892904	226.36954847	C0	323.565855585	779.543454144
434.25027904	-549.798227864	C0	462.106513165	1541.53662126
345.307826575	105.559025234	C0	200.921414305	882.96352751
464.341423189	-487.801350744	C0	408.603077589	1487.53237815
342.228436633	-121.069853279	C0	27.1741156864	1103.05887847
479.982226074	619.414748288	C1	726.280616592	494.338523337
302.506263778	-837.669901121	C0	743.952842297	1806.425625
302.53565793	756.405794046	C1	853.059896436	272.274056276
217.870069949	-595.775786464	C0	517.84416306	1558.41718399
488.556421748	622.178514774	C1	730.568470145	498.719235952
413.052152377	461.246257896	C0	560.002764333	577.486957177
432.906582858	67.015838212	C0	181.883862407	945.44049824
324.066387807	700.769723563	C1	796.505873297	328.799727093
313.834598067	3.60370255178	C0	105.577888672	975.228967619
353.24768131	641.170118923	C1	736.461131473	393.956565675
267.214601006	-170.946204331	C0	112.751185504	1139.96572714
333.513672316	-163.071920228	C0	69.9573226488	1142.59105097
285.282613348	-269.451037206	C0	186.083872759	1239.98409403
392.639073905	-396.78721553	C0	304.387745828	1383.29860362
346.525684078	-289.759070598	C0	194.519315491	1269.53664092
311.841546933	483.947466371	C1	580.543916828	512.422228107
406.648126794	-15.3930759118	C0	97.471627964	1015.92273859
517.436262786	75.5446668891	C0	238.635964688	968.772156751
368.98920122	-351.209504773	C0	256.567242241	1334.04407163
344.286351511	45.8316360895	C0	141.269416994	940.617213745
351.607439241	-297.030255064	C0	201.744838953	1277.59924397
550.100279055	553.529013221	C1	678.732677644	590.553348527
514.972348061	-399.18039608	C0	345.398104556	1414.6913759
425.758510062	106.519867872	C0	215.274235688	905.809124276
452.966387752	-311.915148845	C0	239.506359361	1314.09343961
446.587016554	871.751949288	C1	971.770120987	336.896439552
355.880693642	-207.192006048	C0	112.01975839	1190.17683056
185.971749874	283.841286015	C0	413.41326577	678.890543417
445.994283894	-64.3202404883	C0	100.093061728	1074.19888352
288.067468361	-539.120873079	C0	448.247015867	1508.01397669
404.559202711	-473.598054428	C0	382.109978459	1460.95947356
408.149340111	-1.3856375453	C0	110.02291732	1002.91490995
378.218231664	-29.9984637964	C0	70.8074620373	1022.43869641
129.760543536	136.838922999	C0	320.540402211	822.854094601
313.789908336	-813.580327747	C0	719.24679803	1783.64116883
428.925756632	-238.767197656	C0	163.365671154	1237.25553619
412.333429793	-295.960460155	C0	209.892209416	1288.88476626
277.35626439	-449.62013366	C0	361.866984381	1417.87790321
216.071127775	694.844147537	C1	801.537452567	281.233982835
339.3653763	575.545889626	C1	670.930524355	441.659089112
410.770530924	-560.246825232	C0	468.80986346	1547.20575751
343.8328549	676.823970093	C1	772.142495704	359.84045737
235.810760015	267.528424479	C0	380.605161006	701.520924667
402.828597365	-537.54749658	C0	445.308988101	1523.42565888
371.722295312	136.71315183	C0	232.940565246	860.178433273
360.766497619	-87.8838192819	C0	12.4056602346	1074.54325924
361.262626048	-52.3287992238	C0	44.2111170896	1040.02643913
267.49207099	-375.53507525	C0	292.371664377	1343.15834407
320.076725924	-118.599889816	C0	38.5764683413	1096.40856827
560.470967884	504.646823099	C1	635.513562825	632.334671275
207.023861043	367.732518983	C0	484.831999251	598.084347517
447.577832608	-79.6042308874	C0	98.0285160902	1089.25121381
300.068498345	-243.902684446	C0	157.03987211	1216.74828081
200.984584185	-237.173471259	C0	206.34923469	1199.46943531
359.635871632	-25.8386856652	C0	70.0066302711	1013.885578
399.584920952	661.490652065	C1	758.347675264	407.809532696
440.39605707	-170.727587679	C0	117.11789626	1174.53747686
230.779905187	44.9802349362	C0	184.614675023	921.191565178
591.936715368	21.4591165282	C0	267.900760482	1049.59304256
340.56802627	-134.700349532	C0	40.7228531133	1116.08936425
262.205121141	-565.005389079	C0	478.002662068	1531.14728673
561.181700741	-265.124576473	C0	270.37058067	1301.35194811
528.24628375	-217.425330719	C0	215.408281814	1245.4170866
378.509023955	-616.936768039	C0	522.384557583	1597.42050287
212.51536105	-38.2287491197	C0	149.604750459	1002.0337796
283.648358355	-716.495231859	C0	624.828481252	1683.98367922
423.515950127	-650.05873424	C0	559.515477689	1637.8221245
279.479473712	359.574653487	C0	460.420924937	620.558289158
517.768814582	358.693640694	C0	483.707568312	719.923098631
130.812812498	-375.220497984	C0	356.037049614	1334.90410068
200.116477159	480.427287876	C1	595.110108266	485.651352538
302.861326481	42.8790964932	C0	146.250216019	934.565214065
511.02479193	-169.949665225	C0	176.755987624	1194.92047944
344.337552204	-232.413529566	C0	137.279302262	1212.7386779
296.091438977	193.228298116	C0	293.658644918	786.087635176
334.876321444	-300.419521842	C0	205.750580225	1278.0317193
448.55893109	281.743202596	C0	389.494851763	752.73996288
145.144281576	-305.886069109	C0	294.365679504	1265.75969083
428.401606128	-233.63229539	C0	158.617728875	1232.15176411
455.252567762	382.548716423	C0	489.116351535	666.731436387
590.370393229	704.352213673	C1	834.752123595	533.992984783
361.043610852	519.651895079	C1	615.023993928	501.045959115
246.742918197	-328.52053662	C0	255.398213844	1294.25837181
351.57556874	595.912275037	C1	691.199681427	430.470433185
312.165395155	212.202024794	C0	309.908123488	771.417956787
308.415184852	62.9108989215	C0	163.780504839	916.041035906
422.085157814	359.585283393	C0	460.422256304	671.203328793
281.180387097	-219.112423355	C0	142.060867692	1189.54779567
309.263992501	86.7403190626	C0	186.708783439	892.905223744
366.051878644	928.008543271	C1	1023.40900597	246.729990536
258.825763965	-5.26085247166	C0	128.709587699	974.653913544
207.272666862	176.810440186	C0	307.63700474	787.539902001
397.565438703	77.840645769	C0	179.329494456	924.055106117
450.777986656	-87.472141206	C0	100.271060629	1097.71661717
388.658665514	189.463663861	C0	287.254778317	815.252221131
325.35612459	384.455984256	C0	480.417853337	610.297501884
498.086330773	330.085745945	C0	450.146321704	733.672017095
245.359357532	246.959873007	C0	358.124496695	723.397148153
358.416204923	1101.90370852	C1	1197.21484315	276.463553585
296.153373649	326.231562922	C0	425.047577232	657.093657934
301.31574665	770.626082699	C1	867.32653109	260.987436406
508.210736197	-325.423503605	C0	278.813923084	1342.03887258
428.096199402	196.576559392	C0	301.922486102	822.416467962
389.930354106	-350.679494151	C0	258.371023124	1337.57024992
287.815535903	705.141416212	C1	802.90358672	304.109174745
288.337650605	65.4842158471	C0	172.483082142	909.623260013
228.202111389	58.8856840322	C0	196.98319145	907.078820766
159.950346987	396.985947902	C0	527.97801217	563.986041132
349.594031816	289.63063854	C0	384.919549807	707.825717519
403.348690486	-328.7289919	C0	239.280761247	1318.87786351
470.189717669	-163.378376523	C0	137.431784715	1175.95737136
440.549946441	-71.1419087937	C0	92.9295296484	1079.08060127
263.450680241	215.700379199	C0	323.02496374	757.397657888
328.208958827	-99.3447810986	C0	22.9643139621	1079.0074293
273.680563664	53.2706348197	C0	167.387612777	919.089537386
346.390475399	297.9467181	C0	393.258558839	698.92093213
417.103015178	787.522914661	C1	885.29533321	342.187333624
442.75194121	-113.51080491	C0	93.7287283714	1120.25339555
249.525897221	253.216424236	C0	362.92352502	717.966068329
484.939780318	162.74364211	C0	290.809364227	875.928520192
289.289587332	415.420442126	C0	514.399721503	569.549435805
257.832924406	34.6293971784	C0	159.76032197	935.033916336
378.202824254	-110.011129545	C0	31.0976188966	1100.06538156
497.058328331	-748.950190966	C0	669.82355767	1749.41843795
558.643229767	-129.595569004	C0	210.644085879	1173.74336857
172.755682729	-367.780826077	C0	325.510243275	1328.42558463
366.418127216	402.152308679	C0	497.684040378	608.980859701
478.029417181	-33.0277119272	C0	141.635121975	1054.80942578
265.222686262	200.342987041	C0	307.770365042	772.815651755
449.959174123	-288.167489706	C0	216.871082941	1290.35915076
358.669674493	-240.047519295	C0	144.973641308	1222.94345632
368.084763631	768.395075734	C1	863.85476341	312.173012911
362.834989105	394.956261334	C0	490.390654728	614.157724875
179.298956163	-247.573895138	C0	229.364341241	1208.61360857
474.758512529	256.293109519	C0	372.788572151	787.148116169
300.198798373	-957.133702326	C0	863.331601043	1925.10878836
203.576279194	-251.435534312	C0	214.617577305	1213.87319196
411.436598822	-17.0745187354	C0	98.9572690145	1018.88955349
275.384287131	19.506431059	C0	137.356676447	952.677223689
365.168959491	-226.641418573	C0	132.13671642	1211.0866291
474.979902629	428.423238224	C0	538.228654502	638.161105882
107.356095302	-5.13305133661	C0	259.612156609	964.884796312
265.179916151	210.59329728	C0	317.640657756	762.738833845
321.840200696	131.38847175	C0	228.519415364	852.179555866
235.699567584	-529.763809213	C0	449.467424414	1493.79636877
414.440552287	289.607590072	C0	390.118489691	731.336906684
355.832447725	757.623905378	C1	852.925666058	309.503295906
267.022010027	465.524541155	C1	567.03643351	515.148274244
361.166365435	-158.027506818	C0	63.5892098289	1143.11450128
408.496963242	223.515641853	C0	323.979441375	790.153191693
343.010796862	334.365029023	C0	429.72282967	663.408529729
436.905474685	-385.011734437	C0	302.245811036	1381.18969156
232.143686704	242.919590738	C0	358.421313461	725.241932963
530.028730723	92.4965185947	C0	259.579097995	958.627223103
332.252117372	567.702043606	C1	663.248760156	445.083268455
238.850468373	-45.0301537129	C0	122.723740306	1011.52689635
439.700123298	-375.251258616	C0	293.736458162	1372.33474184
322.022024725	-235.998092395	C0	143.626161027	1212.36967488
344.58760246	770.911847099	C1	866.221194682	292.32353719
435.843154001	664.181312716	C1	764.213585815	431.511259321
364.316028469	374.530089006	C0	470.011109932	633.556210388
381.890134224	-116.649155452	C0	37.7120344194	1107.3827277
317.88113368	-254.021203168	C0	162.114123585	1229.479143
118.93897488	473.94574338	C1	614.647022894	485.710414349
341.290739388	-207.84394387	C0	112.958939597	1188.02873771
204.184963457	-166.843426309	C0	163.155722271	1129.53434281
400.330196352	40.0754231796	C0	144.13549456	960.959127293
309.370585104	480.993761341	C1	577.768883373	514.256931351
295.61161038	-435.444345027	C0	344.60717409	1405.93473691
270.416491551	647.575168487	C1	747.199841982	345.845125936
406.539503326	-224.473184252	C0	140.693416227	1217.98021883
429.215918418	664.068517899	C1	763.392406006	426.783594261
291.448821474	188.840911923	C0	290.263052095	789.35246918
346.73246862	-285.384260768	C0	190.141043378	1265.26824466
436.683510543	859.11683208	C1	958.259137546	330.96276717
296.732356985	-482.723082657	C0	391.19219012	1452.99560089
327.904479107	862.801323633	C1	958.362122203	228.124167744
203.180334417	410.086532861	C0	526.495468294	555.621129927
471.506612895	-269.639294933	C0	212.051730088	1278.18452628
427.936960782	259.691819196	C0	363.260543569	764.154137833
360.333168152	-114.043610039	C0	21.0348544888	1099.96672299
186.156848724	114.952058653	C0	267.042597481	847.179768995
378.097930133	-277.572705334	C0	184.316603081	1263.5802726
456.746207642	110.488655934	C0	231.442621	912.994873127
346.325030081	-379.309991638	C0	284.058446041	1357.72744621
381.188442931	385.466800447	C0	481.712502155	630.236241199
470.065343533	196.013917839	C0	314.765935211	839.485689808
385.989102285	-10.7573816335	C0	91.5570187934	1005.84278602
357.302175533	-488.524064878	C0	393.290636452	1467.26874556
446.615800982	496.00646496	C1	599.004446069	566.354386493
297.610517839	64.0660100209	C0	167.999304823	912.762528166
386.917413541	5.62645604996	C0	107.178024422	990.294058174
339.503289847	34.7445918304	C0	130.522396722	950.282635162
264.69100962	-1254.35799194	C0	1162.26606762	2218.64281867
306.439624754	133.896990342	C0	233.439917804	846.240510201
222.48326775	556.269651263	C1	664.074012068	415.86281675
362.020762478	61.9463096825	C0	157.632315501	929.403101035
360.723125242	297.122300477	C0	392.534430207	704.441766388
536.996325203	-368.484826323	C0	330.608064425	1391.65249309
487.256253066	200.867265102	C0	326.07421657	842.396624668
448.630553366	155.488609943	C0	269.178162525	868.206354493
465.344860378	65.0276340937	C0	197.024289432	958.47562757
429.636683604	457.574330686	C0	558.452304785	589.164749512
377.249408234	-344.976659045	C0	251.085392168	1329.48517952
455.110135118	207.107319776	C0	319.875651271	823.231651979
455.492976809	565.792825022	C1	669.31654513	516.496799575
207.793183207	-90.2558410679	C0	143.107206045	1053.45781778
436.906976175	390.081585803	C0	492.945237541	651.136477205
279.390739837	186.536298812	C0	290.732434535	789.100091602
230.116851004	510.926614536	C1	618.111824989	461.71529557
429.734996361	534.13585003	C1	634.351602938	525.507394324
